"","country","year","regions","classification_context","freedom_dim_index_context","equality_dim_index_context","control_dim_index_context"
"821","Croatia",2013,"Europe","Deficient Democracy",0.77174199146466,0.7935594308406,0.776156226002675
"822","Croatia",2014,"Europe","Deficient Democracy",0.755484230711606,0.7890427689786,0.758541133562048
"823","Croatia",2015,"Europe","Deficient Democracy",0.750604226731998,0.788583218413089,0.763835623841621
"824","Croatia",2016,"Europe","Deficient Democracy",0.707826149948896,0.742346766146882,0.740560353243929
"825","Croatia",2017,"Europe","Deficient Democracy",0.703157710927064,0.748686160399844,0.694494828994893
"826","Croatia",2018,"Europe","Deficient Democracy",0.68678173751307,0.724286144156505,0.713114279834287
"827","Cyprus",1975,"Europe","Deficient Democracy",0.618484352377879,0.690907516770605,0.660301404037769
"828","Cyprus",1976,"Europe","Deficient Democracy",0.6591413680058,0.723293943729385,0.677038845216745
"829","Cyprus",1977,"Europe","Deficient Democracy",0.657211383003531,0.723293943729385,0.679185485707872
"830","Cyprus",1978,"Europe","Deficient Democracy",0.657518380329781,0.72513977602374,0.679713585778866
"831","Cyprus",1979,"Europe","Deficient Democracy",0.657518380329781,0.72513977602374,0.681391785788379
"832","Cyprus",1980,"Europe","Deficient Democracy",0.671313806586961,0.757838138566268,0.709106854259467
"833","Cyprus",1981,"Europe","Deficient Democracy",0.699025900531486,0.780376860963543,0.719789138854796
"834","Cyprus",1982,"Europe","Deficient Democracy",0.699025900531486,0.785721106225223,0.719789138854796
"835","Cyprus",1983,"Europe","Deficient Democracy",0.722707829018322,0.790937720274837,0.7289058659248
"836","Cyprus",1984,"Europe","Deficient Democracy",0.722707829018322,0.792068845122978,0.7289058659248
"837","Cyprus",1985,"Europe","Deficient Democracy",0.7224960045512,0.792091980033207,0.728763303817085
"838","Cyprus",1986,"Europe","Deficient Democracy",0.723581227861896,0.792786760047649,0.728763303817085
"839","Cyprus",1987,"Europe","Deficient Democracy",0.723581227861896,0.792786760047649,0.728763303817085
"840","Cyprus",1988,"Europe","Deficient Democracy",0.723475613980371,0.792275373897147,0.736029806787
"841","Cyprus",1989,"Europe","Deficient Democracy",0.726382255116403,0.792275373897147,0.737299007346938
"842","Cyprus",1990,"Europe","Deficient Democracy",0.737272049910825,0.80741570047109,0.757756809392792
"843","Cyprus",1991,"Europe","Deficient Democracy",0.750250361665204,0.809574503909302,0.775587906070742
"844","Cyprus",1992,"Europe","Deficient Democracy",0.753076438923486,0.809284980643625,0.775587906070742
"845","Cyprus",1993,"Europe","Deficient Democracy",0.751621943239344,0.809218563089349,0.775257869822751
"846","Cyprus",1994,"Europe","Deficient Democracy",0.751621943239344,0.809090434895651,0.775257869822751
"847","Cyprus",1995,"Europe","Deficient Democracy",0.751621943239344,0.809090434895651,0.775257869822751
"848","Cyprus",1996,"Europe","Deficient Democracy",0.751100769167384,0.810094978991105,0.775039515752221
"849","Cyprus",1997,"Europe","Deficient Democracy",0.751100769167384,0.809301151063913,0.775039515752221
"850","Cyprus",1998,"Europe","Deficient Democracy",0.746993011448084,0.80896984880085,0.788514880717891
"851","Cyprus",1999,"Europe","Deficient Democracy",0.750714755137164,0.819978102956792,0.789566445921697
"852","Cyprus",2000,"Europe","Deficient Democracy",0.7743165357789,0.846648768850769,0.792290185657015
"853","Cyprus",2001,"Europe","Deficient Democracy",0.778257333683351,0.846316972340664,0.793975239475157
"854","Cyprus",2002,"Europe","Deficient Democracy",0.778283109890622,0.846316972340664,0.793480043914019
"855","Cyprus",2003,"Europe","Deficient Democracy",0.777994616586613,0.846525354323651,0.781437234574136
"856","Cyprus",2004,"Europe","Deficient Democracy",0.80075639803329,0.864870142804832,0.814448126121835
"857","Cyprus",2005,"Europe","Deficient Democracy",0.810436234551981,0.876241959962821,0.813765514900649
"858","Cyprus",2006,"Europe","Deficient Democracy",0.817846396759804,0.885016241891651,0.815548007770957
"859","Cyprus",2007,"Europe","Deficient Democracy",0.816385732404059,0.886361878300722,0.814624060141256
"860","Cyprus",2008,"Europe","Deficient Democracy",0.819013504733472,0.890003050861351,0.814345696919713
"861","Cyprus",2009,"Europe","Deficient Democracy",0.825733281025884,0.8866649363801,0.81508160591124
"862","Cyprus",2010,"Europe","Deficient Democracy",0.83455096393469,0.894381109198832,0.818346037581795
"863","Cyprus",2011,"Europe","Deficient Democracy",0.834231459814192,0.896093009979627,0.818245855705201
"864","Cyprus",2012,"Europe","Deficient Democracy",0.83456249610207,0.890492971826694,0.824024679001291
"865","Cyprus",2013,"Europe","Working Democracy",0.832369239068113,0.885599859843065,0.81256047003317
"866","Cyprus",2014,"Europe","Working Democracy",0.833273903937613,0.886777744135589,0.815302378750634
"867","Cyprus",2015,"Europe","Working Democracy",0.835441331108264,0.887805591720479,0.814870628647846
"868","Cyprus",2016,"Europe","Working Democracy",0.834065593478687,0.891263913684,0.814641422721241
"869","Cyprus",2017,"Europe","Working Democracy",0.834956879473324,0.890749808468791,0.83855219098289
"870","Cyprus",2018,"Europe","Working Democracy",0.792262284265621,0.877632517520452,0.806761109444886
"871","Czech Republic",1920,"Europe","Deficient Democracy",0.795201247488027,0.799604459379939,0.679442770035086
"872","Czech Republic",1921,"Europe","Deficient Democracy",0.795201247488027,0.799355135417023,0.679442770035086
"873","Czech Republic",1922,"Europe","Deficient Democracy",0.796923841350851,0.799355135417023,0.679442770035086
"874","Czech Republic",1923,"Europe","Deficient Democracy",0.796923841350851,0.799355135417023,0.679442770035086
"875","Czech Republic",1924,"Europe","Deficient Democracy",0.796923841350851,0.799355135417023,0.679442770035086
"876","Czech Republic",1925,"Europe","Deficient Democracy",0.803794372420161,0.819438906405909,0.685337387517237
"877","Czech Republic",1926,"Europe","Deficient Democracy",0.803794372420161,0.819438906405909,0.685337387517237
"878","Czech Republic",1927,"Europe","Deficient Democracy",0.803794372420161,0.819438906405909,0.685337387517237
"879","Czech Republic",1928,"Europe","Deficient Democracy",0.803794372420161,0.819438906405909,0.685337387517237
"880","Czech Republic",1929,"Europe","Deficient Democracy",0.803583396763599,0.819602351100705,0.685544180772782
"881","Czech Republic",1930,"Europe","Deficient Democracy",0.799807586706168,0.819578790569168,0.67404350383668
"882","Czech Republic",1931,"Europe","Deficient Democracy",0.793528667806166,0.815323793480101,0.67404350383668
"883","Czech Republic",1932,"Europe","Deficient Democracy",0.793528667806166,0.815323793480101,0.67404350383668
"884","Czech Republic",1933,"Europe","Deficient Democracy",0.788029697858169,0.811485284778276,0.668010851682634
"885","Czech Republic",1934,"Europe","Deficient Democracy",0.785702659389144,0.811485284778276,0.668010851682634
"886","Czech Republic",1935,"Europe","Deficient Democracy",0.778972604910359,0.808140126218085,0.666847157297523
"887","Czech Republic",1936,"Europe","Deficient Democracy",0.784465728541795,0.808140126218085,0.666847157297523
"888","Czech Republic",1937,"Europe","Deficient Democracy",0.784465728541795,0.808140126218085,0.666847157297523
"889","Czech Republic",1938,"Europe","Deficient Democracy",0.70738699922783,0.779492335596634,0.64462346220533
"890","Czech Republic",1990,"Europe","Working Democracy",0.881667642600489,0.900334309262461,0.857966642371329
"891","Czech Republic",1991,"Europe","Working Democracy",0.881667642600489,0.900334309262461,0.857616494098075
"892","Czech Republic",1992,"Europe","Working Democracy",0.882581984704403,0.897910326693925,0.87015769375587
"893","Czech Republic",1993,"Europe","Working Democracy",0.877170833077389,0.892922775108648,0.88198207644268
"894","Czech Republic",1994,"Europe","Working Democracy",0.877170833077389,0.892922775108648,0.88198207644268
"895","Czech Republic",1995,"Europe","Working Democracy",0.877170833077389,0.892922775108648,0.88198207644268
"896","Czech Republic",1996,"Europe","Working Democracy",0.878015274068474,0.892602516824834,0.882240211356684
"897","Czech Republic",1997,"Europe","Working Democracy",0.878015274068474,0.892602516824834,0.882930208636417
"898","Czech Republic",1998,"Europe","Working Democracy",0.865350812913507,0.901767325277349,0.883082763796841
"899","Czech Republic",1999,"Europe","Working Democracy",0.864526536877473,0.898741143357865,0.882241597475426
"900","Czech Republic",2000,"Europe","Working Democracy",0.864594071890162,0.898776246565578,0.883574576931735
"901","Czech Republic",2001,"Europe","Working Democracy",0.864594071890162,0.898776246565578,0.883574576931735
"902","Czech Republic",2002,"Europe","Working Democracy",0.876723788396701,0.899156324581782,0.883305705987277
"903","Czech Republic",2003,"Europe","Working Democracy",0.876723788396701,0.899156324581782,0.883305705987277
"904","Czech Republic",2004,"Europe","Working Democracy",0.877513014983426,0.899156324581782,0.883305705987277
"905","Czech Republic",2005,"Europe","Working Democracy",0.877513014983426,0.90282736178286,0.883305705987277
"906","Czech Republic",2006,"Europe","Working Democracy",0.886285740495781,0.901214759834535,0.885075620022473
"907","Czech Republic",2007,"Europe","Working Democracy",0.886149354813018,0.903996071330913,0.88363668396026
"908","Czech Republic",2008,"Europe","Working Democracy",0.888224093488691,0.903787194477465,0.880367437472834
"909","Czech Republic",2009,"Europe","Working Democracy",0.884414326493173,0.902848962347754,0.881240389039135
"910","Czech Republic",2010,"Europe","Working Democracy",0.883574529036888,0.903777216906992,0.882847245476533
"911","Czech Republic",2011,"Europe","Working Democracy",0.883751441247746,0.898755108825652,0.864524312293591
"912","Czech Republic",2012,"Europe","Working Democracy",0.883913974387167,0.899020914050746,0.880802689037565
"913","Czech Republic",2013,"Europe","Working Democracy",0.877640601566944,0.89282277494095,0.835985007145154
"914","Czech Republic",2014,"Europe","Working Democracy",0.876823368626615,0.89102144043674,0.837315481203659
"915","Czech Republic",2015,"Europe","Working Democracy",0.873365718611463,0.889525568716233,0.838310247945359
"916","Czech Republic",2016,"Europe","Working Democracy",0.867976233415936,0.888434543833788,0.837462513887322
"917","Czech Republic",2017,"Europe","Working Democracy",0.840449248867905,0.873518630078911,0.798485764490723
"918","Czech Republic",2018,"Europe","Working Democracy",0.824994489179646,0.876496329849325,0.812439686750043
"919","Denmark",1901,"Europe","Deficient Democracy",0.904726109971329,0.709464942153402,0.878644634829411
"920","Denmark",1902,"Europe","Deficient Democracy",0.904726109971329,0.709464942153402,0.893625903203475
"921","Denmark",1903,"Europe","Deficient Democracy",0.905233415442756,0.709475921015471,0.894116050887285
"922","Denmark",1904,"Europe","Deficient Democracy",0.905233415442756,0.709475921015471,0.894116050887285
"923","Denmark",1905,"Europe","Deficient Democracy",0.905233415442756,0.709475921015471,0.894116050887285
"924","Denmark",1906,"Europe","Deficient Democracy",0.905086614111646,0.709478047627384,0.893912034508487
"925","Denmark",1907,"Europe","Deficient Democracy",0.905086614111646,0.709478047627384,0.893912034508487
"926","Denmark",1908,"Europe","Deficient Democracy",0.905086614111646,0.709478047627384,0.893912034508487
"927","Denmark",1909,"Europe","Deficient Democracy",0.906704576834145,0.709440669706776,0.894473699982759
"928","Denmark",1910,"Europe","Deficient Democracy",0.906470830884676,0.709312456112744,0.894110576119631
"929","Denmark",1911,"Europe","Deficient Democracy",0.906470830884676,0.709312456112744,0.894110576119631
"930","Denmark",1912,"Europe","Deficient Democracy",0.906470830884676,0.709312456112744,0.894110576119631
"931","Denmark",1913,"Europe","Deficient Democracy",0.906183788947793,0.709940924542412,0.894120819908515
"932","Denmark",1914,"Europe","Deficient Democracy",0.897164283295071,0.71400902875286,0.890229101306747
"933","Denmark",1915,"Europe","Deficient Democracy",0.898003649470146,0.734212263662231,0.890240200921668
"934","Denmark",1916,"Europe","Working Democracy",0.898003649470146,0.877161068347984,0.890240200921668
"935","Denmark",1917,"Europe","Working Democracy",0.898003649470146,0.877161068347984,0.890240200921668
"936","Denmark",1918,"Europe","Working Democracy",0.897581277866839,0.879576700592271,0.89007513393154
"937","Denmark",1919,"Europe","Working Democracy",0.911178758100033,0.879576700592271,0.894327560153561
"938","Denmark",1920,"Europe","Working Democracy",0.916159175047966,0.882744926170058,0.926436110321888
"939","Denmark",1921,"Europe","Working Democracy",0.916424962736875,0.886542401243686,0.926704879460909
"940","Denmark",1922,"Europe","Working Democracy",0.916424962736875,0.886542401243686,0.926704879460909
"941","Denmark",1923,"Europe","Working Democracy",0.916424962736875,0.886542401243686,0.926704879460909
"942","Denmark",1924,"Europe","Working Democracy",0.915613562062845,0.886955317771735,0.926055704715972
"943","Denmark",1925,"Europe","Working Democracy",0.915613562062845,0.886955317771735,0.926055704715972
"944","Denmark",1926,"Europe","Working Democracy",0.914769696650899,0.890396633170285,0.925762094770999
"945","Denmark",1927,"Europe","Working Democracy",0.914769696650899,0.890396633170285,0.925762094770999
"946","Denmark",1928,"Europe","Working Democracy",0.914769696650899,0.890396633170285,0.925762094770999
"947","Denmark",1929,"Europe","Working Democracy",0.914813741540275,0.890040671552196,0.925743351837911
"948","Denmark",1930,"Europe","Working Democracy",0.913768620499667,0.890139155950507,0.925948233084426
"949","Denmark",1931,"Europe","Working Democracy",0.913768620499667,0.890139155950507,0.925948233084426
"950","Denmark",1932,"Europe","Working Democracy",0.904182350250264,0.885852571944609,0.916368504830896
"951","Denmark",1933,"Europe","Working Democracy",0.897376172804988,0.885852571944609,0.912851683113378
"952","Denmark",1934,"Europe","Working Democracy",0.895654615737618,0.88745611169849,0.912851683113378
"953","Denmark",1935,"Europe","Working Democracy",0.895030319074392,0.886298855602839,0.912711146079148
"954","Denmark",1936,"Europe","Working Democracy",0.895030319074392,0.886298855602839,0.912711146079148
"955","Denmark",1937,"Europe","Working Democracy",0.895030319074392,0.886298855602839,0.912711146079148
"956","Denmark",1938,"Europe","Working Democracy",0.895030319074392,0.886298855602839,0.912711146079148
"957","Denmark",1939,"Europe","Working Democracy",0.884415728628464,0.885630996487729,0.912509400497141
"958","Denmark",1940,"Europe","Deficient Democracy",0.720573151287914,0.815508327714872,0.828140452607263
"959","Denmark",1941,"Europe","Deficient Democracy",0.676498800616837,0.813492866101511,0.824997099026555
"960","Denmark",1942,"Europe","Deficient Democracy",0.660298194701107,0.813492866101511,0.824997099026555
"961","Denmark",1946,"Europe","Working Democracy",0.927437008801318,0.904191670359259,0.934689130582745
"962","Denmark",1947,"Europe","Working Democracy",0.936515384693768,0.904362879663095,0.934885976686876
"963","Denmark",1948,"Europe","Working Democracy",0.936515384693768,0.905460703652308,0.934885976686876
"964","Denmark",1949,"Europe","Working Democracy",0.936515384693768,0.905460703652308,0.934885976686876
"965","Denmark",1950,"Europe","Working Democracy",0.936920766853372,0.90634521779224,0.937818080115354
"966","Denmark",1951,"Europe","Working Democracy",0.939709172452228,0.90634521779224,0.937818080115354
"967","Denmark",1952,"Europe","Working Democracy",0.939709172452228,0.90634521779224,0.937818080115354
"968","Denmark",1953,"Europe","Working Democracy",0.938945429894133,0.904817310298914,0.944743992351537
"969","Denmark",1954,"Europe","Working Democracy",0.938945429894133,0.907263520440282,0.951025222802621
"970","Denmark",1955,"Europe","Working Democracy",0.938945429894133,0.907263520440282,0.956874874259306
"971","Denmark",1956,"Europe","Working Democracy",0.938945429894133,0.907263520440282,0.956874874259306
"972","Denmark",1957,"Europe","Working Democracy",0.93903348634049,0.907996826113399,0.95658319649186
"973","Denmark",1958,"Europe","Working Democracy",0.93903348634049,0.911920069677698,0.95658319649186
"974","Denmark",1959,"Europe","Working Democracy",0.93903348634049,0.924431621984056,0.95658319649186
"975","Denmark",1960,"Europe","Working Democracy",0.942174670060282,0.92686082271203,0.957869131219417
"976","Denmark",1961,"Europe","Working Democracy",0.942174670060282,0.92686082271203,0.957869131219417
"977","Denmark",1962,"Europe","Working Democracy",0.942174670060282,0.930588990827581,0.957869131219417
"978","Denmark",1963,"Europe","Working Democracy",0.942174670060282,0.930588990827581,0.957869131219417
"979","Denmark",1964,"Europe","Working Democracy",0.941762285118595,0.928844859324247,0.958097632436379
"980","Denmark",1965,"Europe","Working Democracy",0.941762285118595,0.928844859324247,0.958097632436379
"981","Denmark",1966,"Europe","Working Democracy",0.942646649268227,0.938980358485375,0.958161531835639
"982","Denmark",1967,"Europe","Working Democracy",0.944231987279904,0.938980358485375,0.958161531835639
"983","Denmark",1968,"Europe","Working Democracy",0.944416276352966,0.93880142744471,0.957869131219417
"984","Denmark",1969,"Europe","Working Democracy",0.946289905201978,0.942973354831707,0.959769449207118
"985","Denmark",1970,"Europe","Working Democracy",0.946289905201978,0.957382251706683,0.961418712306674
"986","Denmark",1971,"Europe","Working Democracy",0.946561425715097,0.963880319536292,0.961722708971198
"987","Denmark",1972,"Europe","Working Democracy",0.946561425715097,0.963880319536292,0.961722708971198
"988","Denmark",1973,"Europe","Working Democracy",0.945681742366266,0.965104603877813,0.961658049830063
"989","Denmark",1974,"Europe","Working Democracy",0.945681742366266,0.965104603877813,0.961581399913149
"990","Denmark",1975,"Europe","Working Democracy",0.944720949832629,0.964885024583032,0.961530400355864
"991","Denmark",1976,"Europe","Working Democracy",0.944720949832629,0.964885024583032,0.961530400355864
"992","Denmark",1977,"Europe","Working Democracy",0.945604552925126,0.965222142851982,0.961646053900562
"993","Denmark",1978,"Europe","Working Democracy",0.945604552925126,0.965222142851982,0.961646053900562
"994","Denmark",1979,"Europe","Working Democracy",0.945509482264085,0.965444910551922,0.961624504503361
"995","Denmark",1980,"Europe","Working Democracy",0.945689365790895,0.965444910551922,0.96196176682124
"996","Denmark",1981,"Europe","Working Democracy",0.944846684444208,0.964700732956221,0.96165713402913
"997","Denmark",1982,"Europe","Working Democracy",0.944846684444208,0.964700732956221,0.96165713402913
"998","Denmark",1983,"Europe","Working Democracy",0.944846684444208,0.964700732956221,0.96165713402913
"999","Denmark",1984,"Europe","Working Democracy",0.945600246933882,0.965371821919132,0.961953353826784
"1000","Denmark",1985,"Europe","Working Democracy",0.945600246933882,0.965371821919132,0.961953353826784
"1001","Denmark",1986,"Europe","Working Democracy",0.945600246933882,0.965371821919132,0.961953353826784
"1002","Denmark",1987,"Europe","Working Democracy",0.946042475298371,0.964881453540036,0.962088451961856
"1003","Denmark",1988,"Europe","Working Democracy",0.945749222533082,0.964881453540036,0.962088451961856
"1004","Denmark",1989,"Europe","Working Democracy",0.945749222533082,0.964881453540036,0.962088451961856
"1005","Denmark",1990,"Europe","Working Democracy",0.945892719719852,0.967399806558017,0.962020649543369
"1006","Denmark",1991,"Europe","Working Democracy",0.945892719719852,0.967399806558017,0.962020649543369
"1007","Denmark",1992,"Europe","Working Democracy",0.945892719719852,0.967956107242209,0.962020649543369
"1008","Denmark",1993,"Europe","Working Democracy",0.943226238228694,0.967956107242209,0.962020649543369
"1009","Denmark",1994,"Europe","Working Democracy",0.942859463096082,0.9685421705978,0.961935475236296
"1010","Denmark",1995,"Europe","Working Democracy",0.942859463096082,0.9685421705978,0.961935475236296
"1011","Denmark",1996,"Europe","Working Democracy",0.942859463096082,0.9685421705978,0.961935475236296
"1012","Denmark",1997,"Europe","Working Democracy",0.942859463096082,0.9685421705978,0.961935475236296
"1013","Denmark",1998,"Europe","Working Democracy",0.943635351569973,0.968246501431125,0.962048508664301
"1014","Denmark",1999,"Europe","Working Democracy",0.943635351569973,0.968246501431125,0.962048508664301
"1015","Denmark",2000,"Europe","Working Democracy",0.943635351569973,0.968246501431125,0.962048508664301
"1016","Denmark",2001,"Europe","Working Democracy",0.942604137486102,0.968865792477466,0.962150456045129
"1017","Denmark",2002,"Europe","Working Democracy",0.942604137486102,0.968865792477466,0.962150456045129
"1018","Denmark",2003,"Europe","Working Democracy",0.942604137486102,0.968865792477466,0.962150456045129
"1019","Denmark",2004,"Europe","Working Democracy",0.942604137486102,0.968865792477466,0.962150456045129
"1020","Denmark",2005,"Europe","Working Democracy",0.950370294390953,0.972520954500001,0.963326030994783
"1021","Denmark",2006,"Europe","Working Democracy",0.950370294390953,0.973273714583961,0.963326030994783
"1022","Denmark",2007,"Europe","Working Democracy",0.950460218806508,0.972907496490806,0.9629074027459
"1023","Denmark",2008,"Europe","Working Democracy",0.950460218806508,0.973863824664138,0.963012522496306
"1024","Denmark",2009,"Europe","Working Democracy",0.950468579222998,0.972989716578812,0.962525945707963
"1025","Denmark",2010,"Europe","Working Democracy",0.953682792523842,0.974067286613758,0.962495199441382
"1026","Denmark",2011,"Europe","Working Democracy",0.958844976246722,0.980003767945207,0.964173665642626
"1027","Denmark",2012,"Europe","Working Democracy",0.960167865528754,0.9811569305533,0.967323175245843
"1028","Denmark",2013,"Europe","Working Democracy",0.933253189707723,0.967140741427032,0.95599626358109
"1029","Denmark",2014,"Europe","Working Democracy",0.933127104287567,0.967119277472707,0.95599626358109
"1030","Denmark",2015,"Europe","Working Democracy",0.930986175273243,0.963301211621785,0.946690871418535
"1031","Denmark",2016,"Europe","Working Democracy",0.929328824459472,0.963301080515623,0.944387628390109
"1032","Denmark",2017,"Europe","Working Democracy",0.928120937548725,0.962057527672211,0.941365106284547
"1033","Denmark",2018,"Europe","Working Democracy",0.925170358331341,0.964197235116274,0.940209843926769
"1034","Estonia",1920,"Europe","Deficient Democracy",0.732641797871804,0.767141276899858,0.678737557710717
"1035","Estonia",1921,"Europe","Deficient Democracy",0.754338063548803,0.788509276547361,0.733477472806618
"1036","Estonia",1922,"Europe","Deficient Democracy",0.757770244361972,0.788509276547361,0.737958114693146
"1037","Estonia",1923,"Europe","Deficient Democracy",0.758407036299233,0.793268964558407,0.735319289373559
"1038","Estonia",1924,"Europe","Deficient Democracy",0.758407036299233,0.785148426594368,0.730146258057045
"1039","Estonia",1925,"Europe","Deficient Democracy",0.758468330868139,0.789009844238327,0.730146258057045
"1040","Estonia",1926,"Europe","Deficient Democracy",0.783218363429254,0.792269432527936,0.748645828916616
"1041","Estonia",1927,"Europe","Deficient Democracy",0.781340498575905,0.791319079571501,0.746850856077147
"1042","Estonia",1928,"Europe","Deficient Democracy",0.781340498575905,0.798592419852715,0.748849882584477
"1043","Estonia",1929,"Europe","Deficient Democracy",0.780849459664414,0.795384641696439,0.748849882584477
"1044","Estonia",1930,"Europe","Deficient Democracy",0.779767394387725,0.794174992716145,0.737541497987089
"1045","Estonia",1931,"Europe","Deficient Democracy",0.781737674066665,0.794174992716145,0.737541497987089
"1046","Estonia",1932,"Europe","Deficient Democracy",0.770824169286139,0.789438510753985,0.740912135209147
"1047","Estonia",1933,"Europe","Deficient Democracy",0.740017739243546,0.749300500570378,0.710838546518105
"1048","Estonia",1992,"Europe","Working Democracy",0.863017267547425,0.871875121125241,0.861054774824605
"1049","Estonia",1993,"Europe","Working Democracy",0.858299104220467,0.872257562569685,0.88292310740438
"1050","Estonia",1994,"Europe","Working Democracy",0.855946763183789,0.882994458799102,0.884780077748365
"1051","Estonia",1995,"Europe","Working Democracy",0.857201147272658,0.880332602954161,0.887858956549184
"1052","Estonia",1996,"Europe","Working Democracy",0.874447366508967,0.883969009906264,0.894753964819151
"1053","Estonia",1997,"Europe","Working Democracy",0.874447366508967,0.889592635507593,0.894753964819151
"1054","Estonia",1998,"Europe","Working Democracy",0.873818279795583,0.894626523703839,0.894110269323489
"1055","Estonia",1999,"Europe","Working Democracy",0.887863417801768,0.900055827585267,0.901795886704495
"1056","Estonia",2000,"Europe","Working Democracy",0.904877225259848,0.911445968857319,0.916890299930763
"1057","Estonia",2001,"Europe","Working Democracy",0.904877225259848,0.911445968857319,0.916890299930763
"1058","Estonia",2002,"Europe","Working Democracy",0.909507941340456,0.913066325581947,0.916890299930763
"1059","Estonia",2003,"Europe","Working Democracy",0.914447326502332,0.915062308942919,0.921273314897264
"1060","Estonia",2004,"Europe","Working Democracy",0.915011205532437,0.917682545364023,0.921841403061788
"1061","Estonia",2005,"Europe","Working Democracy",0.915976524765187,0.918166486482985,0.922813928021635
"1062","Estonia",2006,"Europe","Working Democracy",0.917554822031727,0.916991718835872,0.923494551275546
"1063","Estonia",2007,"Europe","Working Democracy",0.913688979204711,0.920218068705577,0.924825139559756
"1064","Estonia",2008,"Europe","Working Democracy",0.914964430774777,0.92395879387798,0.923832216341574
"1065","Estonia",2009,"Europe","Working Democracy",0.918239287666613,0.918303984512179,0.92374610910453
"1066","Estonia",2010,"Europe","Working Democracy",0.920257987790908,0.921000318035541,0.930030782649121
"1067","Estonia",2011,"Europe","Working Democracy",0.931557958693727,0.921957373585258,0.931277918683312
"1068","Estonia",2012,"Europe","Working Democracy",0.932533207020471,0.920974801972395,0.935167532059728
"1069","Estonia",2013,"Europe","Working Democracy",0.922008526033999,0.919595141319311,0.921005466488516
"1070","Estonia",2014,"Europe","Working Democracy",0.925327509740685,0.920153650528259,0.918806043196425
"1071","Estonia",2015,"Europe","Working Democracy",0.926832862982293,0.91854144849056,0.91796776672746
"1072","Estonia",2016,"Europe","Working Democracy",0.924879696718755,0.93659169750927,0.921090336552024
"1073","Estonia",2017,"Europe","Working Democracy",0.911273632876627,0.93706471914067,0.936632937320123
"1074","Estonia",2018,"Europe","Working Democracy",0.922490088993573,0.939531439026278,0.938230006278698
"1075","Fiji",1997,"Small island states","Deficient Democracy",0.549038069171219,0.715599259160318,0.570726959689576
"1076","Fiji",1998,"Small island states","Deficient Democracy",0.549038069171219,0.715599259160318,0.570726959689576
"1077","Fiji",1999,"Small island states","Deficient Democracy",0.548176197835635,0.716444345180227,0.571178049789767
"1078","Fiji",2002,"Small island states","Deficient Democracy",0.604917318720021,0.685005491764739,0.668624142499884
"1079","Fiji",2003,"Small island states","Deficient Democracy",0.609576426896145,0.685005491764739,0.668624142499884
"1080","Fiji",2004,"Small island states","Deficient Democracy",0.609576426896145,0.685005491764739,0.668624142499884
"1081","Fiji",2005,"Small island states","Deficient Democracy",0.609576426896145,0.685005491764739,0.668624142499884
"1082","Fiji",2017,"Small island states","Deficient Democracy",0.56467746260544,0.647246291039911,0.552506245155096
"1083","Fiji",2018,"Small island states","Deficient Democracy",0.530684862152648,0.658527250140365,0.54526428891596
"1084","Finland",1917,"Europe","Deficient Democracy",0.593808209238113,0.703593578543497,0.7016301151233
"1085","Finland",1918,"Europe","Deficient Democracy",0.612030716531571,0.648762842895791,0.721305332686085
"1086","Finland",1919,"Europe","Deficient Democracy",0.705151780630663,0.755150172037769,0.848055289253289
"1087","Finland",1920,"Europe","Deficient Democracy",0.71354947091662,0.794211977967767,0.866864395950293
"1088","Finland",1921,"Europe","Deficient Democracy",0.715221617150801,0.794211977967767,0.866864395950293
"1089","Finland",1922,"Europe","Deficient Democracy",0.716332313874858,0.81400616173963,0.865397679828185
"1090","Finland",1923,"Europe","Deficient Democracy",0.713653844716338,0.81400616173963,0.865397679828185
"1091","Finland",1924,"Europe","Deficient Democracy",0.715141175353373,0.812638722046348,0.864836719527314
"1092","Finland",1925,"Europe","Deficient Democracy",0.715141175353373,0.812638722046348,0.864836719527314
"1093","Finland",1926,"Europe","Deficient Democracy",0.715141175353373,0.812638722046348,0.864836719527314
"1094","Finland",1927,"Europe","Deficient Democracy",0.714892302781409,0.812900495227193,0.864896508851158
"1095","Finland",1928,"Europe","Deficient Democracy",0.714892302781409,0.815373933397058,0.864896508851158
"1096","Finland",1929,"Europe","Deficient Democracy",0.706589193505341,0.810111734735326,0.854684994076267
"1097","Finland",1930,"Europe","Deficient Democracy",0.680002130723577,0.778136469952187,0.851217960519476
"1098","Finland",1931,"Europe","Deficient Democracy",0.675552130964141,0.778027339082001,0.851046002243812
"1099","Finland",1932,"Europe","Deficient Democracy",0.680732798871467,0.778027339082001,0.851046002243812
"1100","Finland",1933,"Europe","Deficient Democracy",0.692412750105964,0.78922952402103,0.86587213582169
"1101","Finland",1934,"Europe","Deficient Democracy",0.692412750105964,0.790245368361063,0.86587213582169
"1102","Finland",1935,"Europe","Deficient Democracy",0.692412750105964,0.790245368361063,0.86587213582169
"1103","Finland",1936,"Europe","Deficient Democracy",0.692297047694715,0.798125784264214,0.872933165813081
"1104","Finland",1937,"Europe","Deficient Democracy",0.709110532700249,0.798125784264214,0.872933165813081
"1105","Finland",1938,"Europe","Deficient Democracy",0.709110532700249,0.798125784264214,0.872933165813081
"1106","Finland",1939,"Europe","Deficient Democracy",0.677484976065755,0.771619006291163,0.798840997517687
